,count,mean,std,min,25%,50%,75%,max
time,1284475.0,1284474.0,741592.275692423,0.0,642237.0,1284474.0,1926711.0,2568948.0
Fp1,1284475.0,5653.32896157568,265.7795242735892,4782.763671875,5444.384765625,5680.126953125,5849.462890625,7563.085937499999
Fz,1284475.0,4370.496894440396,210.9565930674546,3616.162109375,4223.193359374999,4452.197265625,4522.265625,4756.0546875
F3,1284475.0,-1559.6491870994837,359.3209922416978,-2244.677734375,-1913.720703125,-1552.6367187499998,-1278.662109375,-156.494140625
F7,1284475.0,-5247.549850437435,1445.7771187282551,-6720.703125,-6395.898437499999,-6035.9375,-4084.7167968749995,1298.095703125
FT9,1284475.0,7889.653307350462,24803.856703860984,-406859.46875,8672.75390625,9915.625,10038.76953125,409608.0
FC5,1284475.0,2572.694895219533,640.4283831193121,1366.69921875,1978.1249999999998,2528.662109375,3215.673828125,3772.0214843749995
FC1,1284475.0,7214.945605094312,92.0836602883069,7016.11328125,7142.67578125,7201.708984374999,7294.677734374999,7449.4140625
C3,1284475.0,1940.034989672337,933.5755816297199,556.640625,1191.943359375,1532.71484375,2972.6074218749995,3830.517578125
T7,1284475.0,2560.4099424208457,1826.1328264273764,-521.044921875,401.611328125,2894.7265625,4273.193359375,5605.56640625
TP9,1284475.0,1374.434960431913,282.7160444332591,336.81640625,1165.380859375,1312.890625,1607.421875,3937.109375
CP5,1284475.0,-3270.450624016196,1641.3922195716232,-5929.052734375,-4665.283203125,-3503.759765625,-1810.693359375,-242.67578125
CP1,1284475.0,3526.3275544467947,233.80219134865092,3069.287109375,3355.322265625,3487.20703125,3758.7890624999995,4011.3769531249995
Pz,1284475.0,-8235.203294960915,529.3167111569004,-8850.78125,-8638.57421875,-8429.541015625,-7824.072265624999,-6966.30859375
P3,1284475.0,-9634.600881401873,1061.2131210336124,-11269.775390625,-10735.400390625,-9683.837890625,-8548.92578125,-7901.513671874999
P7,1284475.0,5186.442023598527,381.8670921358515,4369.921875,4787.841796875,5184.521484374999,5558.154296874999,6302.001953125
O1,1284475.0,-9868.966153296762,1437.1575784678998,-12158.544921875,-11348.92578125,-9865.917968749998,-8572.143554687498,-7637.841796874999
Oz,1284475.0,2526.8996258198877,1096.276161791418,764.5507812499999,1545.60546875,2371.533203125,3610.546875,4527.246093749999
O2,1284475.0,-7971.791488710125,1437.7240922308924,-9842.626953125,-9302.416992187498,-8290.380859375,-6922.4609375,-4831.689453124999
P4,1284475.0,7263.773986575255,635.0828674753606,6269.287109375,6672.119140624999,7166.748046875,7949.365234375,8385.693359375
P8,1284475.0,3400.5466854238234,1119.5681731960558,1477.978515625,2341.259765625,3337.01171875,4452.63671875,5383.251953124999
TP10,1284475.0,3008.296134751978,741.228923988922,1501.904296875,2159.912109375,3242.87109375,3668.505859375,5010.400390625
CP6,1284475.0,5351.437584011099,344.96383539879133,4881.73828125,5063.037109375,5216.40625,5684.423828125,6255.517578125
CP2,1284475.0,-2095.4307748545125,151.0046876299378,-2451.904296875,-2190.771484375,-2079.8828125,-1980.7617187499998,-1778.3691406249998
Cz,1284475.0,5522.023911345406,385.8955837882204,4189.94140625,5369.580078125,5648.828125,5799.853515625,5917.7734375
C4,1284475.0,8892.914052996482,84.08315791386767,8693.554687499998,8829.345703125,8890.869140625,8947.94921875,9220.1171875
T8,1284475.0,-2866.868286790931,979.6889823181899,-3753.3203125,-3630.9570312499995,-3493.505859375,-2132.5439453125,7010.693359374999
FT10,1284475.0,-9984.30149123578,26137.053616007794,-406248.21875,-8798.486328124998,-8131.396484374999,-7425.634765625,35486.23046875
FC6,1284475.0,4089.1210745148796,855.5485337511985,2735.64453125,3299.12109375,4006.640625,4898.193359375,5750.830078125
FC2,1284475.0,4895.2874421882,310.26795573193135,4386.669921875,4676.171875,4754.736328125,5193.457031249999,5580.6640625
F4,1284475.0,-3304.4176717840705,210.3114912912215,-3680.4687499999995,-3460.6933593749995,-3383.59375,-3124.8535156249995,-2105.517578125
F8,1284475.0,1516.20985371881,536.5387425183513,-246.58203125,1013.671875,1457.8125,2012.255859375,7695.654296875
Fp2,1284475.0,529.4978075764174,349.2448129203396,-206.20117187499997,308.251953125,532.8125,692.8222656249999,4241.30859375
AF7,1284475.0,6256.275802203357,287.204395375609,5214.599609375,6048.388671875,6260.3515625,6445.60546875,7949.609375
AF3,1284475.0,1197.8213587613009,465.03287847052155,-2017.529296875,961.5234374999999,1292.822265625,1450.048828125,2898.828125
AFz,1284475.0,-4612.660145263933,615.6166867165473,-5480.6640625,-5111.181640624999,-4629.052734375,-4484.082031249999,-1380.4199218749998
F1,1284475.0,1437.6838082634076,296.594861114898,729.8828125,1217.1386718749998,1491.064453125,1678.6132812499998,2138.330078125
F5,1284475.0,-5169.484631823069,442.4746656087331,-5920.556640625,-5532.666015625,-5202.734374999999,-4811.42578125,-2845.21484375
FT7,1284475.0,1616.9292009578937,4094.592602528915,-4456.689453125,-3729.7851562499995,4567.431640624999,4917.08984375,6745.3125
FC3,1284475.0,5521.259443037586,360.18141945286186,5078.90625,5240.673828124999,5324.853515624999,5926.904296875,6298.974609375
FCz,1284475.0,-6820.816035080602,886.6430228778775,-7877.685546874999,-7600.0,-7055.615234375,-6322.4609375,-4924.365234374999
C1,1284475.0,7952.047987709899,224.2843476209822,7546.435546875,7808.0078125,7867.48046875,8197.021484374998,8432.861328125
C5,1284475.0,3573.1854826312183,577.4766424638293,2437.4511718749995,3024.853515625,3620.849609375,4165.72265625,4475.146484374999
TP7,1284475.0,-784.6854124572418,2299.7165846141615,-4378.61328125,-3005.9082031249995,-1206.494140625,1472.216796875,3018.26171875
CP3,1284475.0,9974.043589519793,258.83991595564,9470.263671875,9772.94921875,9905.908203125,10176.5625,10646.826171875
P1,1284475.0,6.225558168220479,617.3782716186015,-887.6464843749999,-572.5585937499999,-82.27539062499999,609.423828125,1173.53515625
P5,1284475.0,4766.5710286471,632.3839625215827,3668.310546875,4192.529296875,4653.515625,5490.1611328125,5888.18359375
PO7,1284475.0,-9640.251447157703,1527.9026136838334,-11922.65625,-11004.003906249998,-9841.552734375,-8396.582031249998,-6650.488281249999
PO3,1284475.0,-12128.42303496139,530.9355749460337,-13059.765624999998,-12541.50390625,-12260.546875,-11508.251953125,-11201.3671875
POz,1284475.0,-2038.345764441698,154.445107470692,-2343.8476562499995,-2159.27734375,-2051.1230468749995,-1946.923828125,-1508.935546875
PO4,1284475.0,-4352.000028586582,1594.9850078260015,-6935.3515625,-5917.333984374999,-4341.845703125,-2954.78515625,-1832.1289062499998
PO8,1284475.0,-13625.343866551144,804.0535503555611,-14965.917968749998,-14427.197265624998,-13592.578125,-12991.455078125,-12002.050781249998
P6,1284475.0,-12130.169252067053,2176.7834157618136,-14591.455078125,-14008.642578125,-12941.650390625,-10211.376953125,-7021.533203124999
P2,1284475.0,3764.4126362120223,123.84269396205039,3472.900390625,3664.208984375,3784.8632812499995,3863.4765625,4007.9589843749995
CP4,1284475.0,7764.748146205769,311.6582682273043,7220.654296874999,7467.08984375,7717.431640624999,8127.490234375,8328.955078125
TP8,1284475.0,-6683.114802763228,1849.8793840928477,-9317.138671875,-8257.763671875,-7147.8515625,-5174.609375,-2927.0019531249995
C6,1284475.0,7201.7862973183965,677.9912114587775,6059.814453124999,6570.410156249999,7142.919921874999,7906.640624999999,8366.162109375
C2,1284475.0,-7039.419978363911,836.759999659335,-8248.6328125,-7899.316406249999,-7025.537109375,-6196.142578125,-5653.22265625
FC4,1284475.0,6930.145795750088,947.2778067822092,5365.13671875,6034.179687499999,6834.521484375,7889.208984375,8598.681640625
FT8,1284475.0,3836.138219165418,2937.7391059629826,-928.41796875,35.35156249999999,5698.974609375,6333.349609374999,15264.306640625
F6,1284475.0,-5248.625647873827,1110.2617442883227,-7002.783203125,-6352.392578124999,-5099.853515625,-4299.951171875,-1517.919921875
F2,1284475.0,7365.122660728058,142.3474142746867,7082.275390625,7263.476562499999,7336.5234375,7428.466796875,7973.974609375
AF4,1284475.0,-4782.239056318912,1087.9685700553946,-6247.16796875,-5746.923828125,-5117.96875,-3790.673828125,835.5468749999999
AF8,1284475.0,912.4451902847588,745.3088098139136,-733.9355468749999,404.39453124999994,616.50390625,1649.0234374999998,4265.380859375
VEOG,1284475.0,-88278.45640117375,1311283.0720764757,-2481429.2499999995,-499916.21875,-463761.68749999994,100606.38281249999,2994013.25
X,1284475.0,-281180.03997428325,86458.28813998241,-1792211.4999999998,-356226.24999999994,-251536.078125,-230109.8359375,1332002.875
Y,1284475.0,1388629.6881589417,257369.98641308385,-239950.125,1433749.9375,1454363.125,1472503.0,3768856.0
Z,1284475.0,-383621.74950116896,310398.696006438,-3587911.25,-406500.546875,-310938.34375,-250620.6953125,411614.78125
